EngagementId,EventType,EventDateTime,IndividualId,PageURL,SessionId,DeviceType,VehicleVIN,UTMSource,UTMMedium,UTMCampaign
WE-01183,Chat Started,2026-03-02 14:09:53.000 UTC,003ak00001QQTVkAAP,https://www.carmax.com/research/compare,SES-945042,Desktop,,carmax_app,app_notification,summer_clearance_2026
WE-01184,Vehicle Detail View,2026-04-04 14:36:34.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/car/KMXSU202200425969,SES-864502,Mobile,KMXSU202200425969,youtube,push,trade_in_value
WE-01185,Vehicle Hearted,2026-01-22 22:20:10.000 UTC,003ak00001QQTVsAAP,https://www.carmax.com/car/KMXLE202100746042,SES-882323,Mobile,KMXLE202100746042,direct,cpc,loyalty_rewards
WE-01186,Finance Calculator,2026-03-04 13:18:14.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/car/KMXTO202100019518,SES-184848,Desktop,KMXTO202100019518,youtube,app_notification,trade_in_value
WE-01187,Vehicle Detail View,2026-01-26 17:15:15.000 UTC,003ak00001QQTVnAAP,https://www.carmax.com/car/KMXLE202300547445,SES-825752,Desktop,KMXLE202300547445,instagram,social,trade_in_value
WE-01188,Page View,2026-05-17 21:07:20.000 UTC,003ak00001QQTVdAAP,https://www.carmax.com/sell-my-car,SES-323942,Tablet,,carmax_app,display,summer_clearance_2026
WE-01189,Vehicle Detail View,2026-01-16 06:00:00.000 UTC,003ak00001QQTV9AAP,https://www.carmax.com/car/KMXFO202000531160,SES-532575,Tablet,KMXFO202000531160,youtube,organic,ev_test_drive_weekend
WE-01190,Vehicle Detail View,2026-01-03 17:25:34.000 UTC,003ak00001QQTVaAAP,https://www.carmax.com/car/KMXNI202200709215,SES-179430,Mobile,KMXNI202200709215,referral,push,memorial_day_event
WE-01191,Page View,2026-01-03 08:11:35.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/cars/electric,SES-349424,Mobile,,carmax_app,referral,ev_test_drive_weekend
WE-01192,Vehicle Detail View,2026-01-04 10:17:43.000 UTC,003ak00001QQTVAAA5,https://www.carmax.com/car/KMXFO202300418758,SES-510647,Tablet,KMXFO202300418758,twitter,organic,back_to_school_deals
WE-01193,Page View,2026-03-22 20:24:39.000 UTC,003ak00001QQTVQAA5,https://www.carmax.com/stores/charlotte,SES-791674,Mobile,,bing,display,black_friday_auto
WE-01194,Compare,2026-05-15 13:57:20.000 UTC,003ak00001QQTVRAA5,https://www.carmax.com/car/KMXJE202500125085,SES-554068,Desktop,KMXJE202500125085,direct,display,new_year_new_car
WE-01195,Page View,2026-04-11 21:41:19.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/financing,SES-529855,Mobile,,referral,cpc,family_suv_event
WE-01196,Vehicle Detail View,2026-04-07 15:39:41.000 UTC,003ak00001QQTVgAAP,https://www.carmax.com/car/KMXME202100183489,SES-634338,Mobile,KMXME202100183489,youtube,social,ev_test_drive_weekend
WE-01197,Vehicle Hearted,2026-04-25 21:52:24.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/car/KMXFO202000232402,SES-252859,Desktop,KMXFO202000232402,carmax_app,referral,family_suv_event
WE-01198,Vehicle Detail View,2026-03-21 18:29:12.000 UTC,003ak00001QQTVqAAP,https://www.carmax.com/car/KMXFO202000531160,SES-461305,Mobile,KMXFO202000531160,youtube,social,ev_test_drive_weekend
WE-01199,Compare,2026-03-20 13:20:49.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/car/KMXFO202000232402,SES-801203,Desktop,KMXFO202000232402,direct,push,certified_pre_owned
WE-01200,Compare,2026-04-04 22:54:01.000 UTC,003ak00001QQTVHAA5,https://www.carmax.com/car/KMXNI202000467631,SES-688136,Mobile,KMXNI202000467631,google,email,presidents_day_sale
WE-01201,Trade-In Estimate,2026-02-06 18:32:12.000 UTC,003ak00001QQTVQAA5,https://www.carmax.com/car/KMXTE202400555985,SES-100047,Mobile,KMXTE202400555985,email,push,presidents_day_sale
WE-01202,Vehicle Detail View,2026-05-24 08:55:33.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/car/KMXFO202300418758,SES-318878,Mobile,KMXFO202300418758,youtube,cpc,tax_refund_special
WE-01203,Vehicle Detail View,2026-01-15 07:05:38.000 UTC,003ak00001QQTVgAAP,https://www.carmax.com/car/KMXLE202000292511,SES-303406,Desktop,KMXLE202000292511,tiktok,app_notification,loyalty_rewards
WE-01204,Search,2026-03-20 16:40:49.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/cars/electric,SES-848009,Desktop,,tiktok,app_notification,suv_showcase
WE-01205,Search,2026-05-24 08:47:27.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/cars/electric,SES-164936,Mobile,,youtube,sms,new_year_new_car
WE-01206,Search,2026-02-14 20:41:52.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/financing,SES-889007,Tablet,,direct,cpc,memorial_day_event
WE-01207,Review View,2026-03-01 10:30:14.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/cars/pickup-truck,SES-840112,Desktop,,instagram,sms,family_suv_event
WE-01208,Review View,2026-05-06 17:56:10.000 UTC,003ak00001QQTVWAA5,https://www.carmax.com/sell-my-car/instant-offer,SES-952123,Mobile,,instagram,display,memorial_day_event
WE-01209,Share,2026-02-14 22:24:23.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/car/KMXMA202000434241,SES-401775,Tablet,KMXMA202000434241,facebook,referral,black_friday_auto
WE-01210,Search,2026-03-26 17:19:09.000 UTC,003ak00001QQTVhAAP,https://www.carmax.com/sell-my-car,SES-125082,Mobile,,carmax_app,referral,suv_showcase
WE-01211,Page View,2026-05-21 10:30:44.000 UTC,003ak00001QQTVWAA5,https://www.carmax.com/stores,SES-531285,Mobile,,bing,display,presidents_day_sale
WE-01212,Compare,2026-05-28 13:04:46.000 UTC,003ak00001QQTVsAAP,https://www.carmax.com/car/KMXTO202500751642,SES-650828,Mobile,KMXTO202500751642,referral,cpc,tax_refund_special
WE-01213,Page View,2026-05-06 10:57:37.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/sell-my-car,SES-948356,Mobile,,tiktok,push,loyalty_rewards
WE-01214,Page View,2026-05-11 20:49:52.000 UTC,003ak00001QQTVhAAP,https://www.carmax.com/financing,SES-374955,Desktop,,instagram,social,tax_refund_special
WE-01215,Finance Calculator,2026-03-13 19:57:41.000 UTC,003ak00001QQTVVAA5,https://www.carmax.com/car/KMXKI202500151710,SES-208182,Mobile,KMXKI202500151710,tiktok,push,tax_refund_special
WE-01216,Page View,2026-02-20 17:30:01.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/financing,SES-348438,Desktop,,bing,organic,tax_refund_special
WE-01217,Vehicle Hearted,2026-02-06 13:17:11.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/car/KMXBM202400505836,SES-427522,Desktop,KMXBM202400505836,google,referral,trade_in_value
WE-01218,Search,2026-04-05 06:41:27.000 UTC,003ak00001QQTVwAAP,https://www.carmax.com/stores/charlotte,SES-201439,Mobile,,twitter,social,electric_vehicle_promo
WE-01219,Compare,2026-04-19 12:00:34.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/car/KMXHO202500345068,SES-301573,Mobile,KMXHO202500345068,google,push,new_year_new_car
WE-01220,Vehicle Detail View,2026-05-05 13:10:30.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/car/KMXLE202100746042,SES-373913,Desktop,KMXLE202100746042,youtube,organic,electric_vehicle_promo
WE-01221,Vehicle Detail View,2026-05-19 06:15:31.000 UTC,003ak00001QQTVQAA5,https://www.carmax.com/car/KMXHO202200512567,SES-690689,Mobile,KMXHO202200512567,youtube,email,suv_showcase
WE-01222,Page View,2026-04-15 19:10:42.000 UTC,003ak00001QQTVBAA5,https://www.carmax.com/cars,SES-467950,Mobile,,carmax_app,sms,first_time_buyer
WE-01223,Schedule Test Drive,2026-04-18 22:34:32.000 UTC,003ak00001QQTVBAA5,https://www.carmax.com/car/KMXFO202200022339,SES-476144,Mobile,KMXFO202200022339,instagram,push,black_friday_auto
WE-01224,Chat Started,2026-01-21 18:37:55.000 UTC,003ak00001QQTVaAAP,https://www.carmax.com/cars/hybrid,SES-985276,Desktop,,direct,sms,first_time_buyer
WE-01225,Compare,2026-05-03 16:24:51.000 UTC,003ak00001QQTVDAA5,https://www.carmax.com/car/KMXCH202200648219,SES-919235,Mobile,KMXCH202200648219,youtube,push,electric_vehicle_promo
WE-01226,Search,2026-02-21 15:36:58.000 UTC,003ak00001QQTVMAA5,https://www.carmax.com/stores/atlanta,SES-205950,Mobile,,tiktok,social,electric_vehicle_promo
WE-01227,Vehicle Detail View,2026-03-27 12:13:07.000 UTC,003ak00001QQTVCAA5,https://www.carmax.com/car/KMXTO202500751642,SES-857828,Tablet,KMXTO202500751642,youtube,sms,ev_test_drive_weekend
WE-01228,Vehicle Hearted,2026-02-13 16:00:50.000 UTC,003ak00001QQTVpAAP,https://www.carmax.com/car/KMXSU202500692889,SES-518098,Tablet,KMXSU202500692889,google,email,tax_refund_special
WE-01229,Schedule Test Drive,2026-03-12 10:08:43.000 UTC,003ak00001QQTVtAAP,https://www.carmax.com/car/KMXCH202100525730,SES-185751,Desktop,KMXCH202100525730,carmax_app,referral,spring_sale_2026
WE-01230,Vehicle Detail View,2026-02-07 08:25:25.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/car/KMXTO202000206494,SES-592285,Mobile,KMXTO202000206494,bing,cpc,spring_sale_2026
WE-01231,Search,2026-01-05 06:43:34.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/research/reviews,SES-743147,Desktop,,google,social,suv_showcase
WE-01232,Page View,2026-05-02 22:09:31.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/research/reviews,SES-694148,Mobile,,email,app_notification,new_year_new_car
WE-01233,Vehicle Detail View,2026-02-27 17:23:40.000 UTC,003ak00001QQTVuAAP,https://www.carmax.com/car/KMXKI202500151710,SES-751324,Tablet,KMXKI202500151710,facebook,push,spring_sale_2026
WE-01234,Search,2026-03-18 08:22:19.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/research/compare,SES-902478,Mobile,,google,social,spring_sale_2026
WE-01235,Search,2026-03-08 13:23:25.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/stores/atlanta,SES-181378,Tablet,,instagram,push,black_friday_auto
WE-01236,Page View,2026-01-10 07:27:52.000 UTC,003ak00001QQTVqAAP,https://www.carmax.com/research/compare,SES-934907,Mobile,,bing,social,memorial_day_event
WE-01237,Vehicle Hearted,2026-02-12 07:58:08.000 UTC,003ak00001QQSSbAAP,https://www.carmax.com/car/KMXHO202000117982,SES-762373,Desktop,KMXHO202000117982,direct,display,family_suv_event
WE-01238,Page View,2026-05-16 09:35:20.000 UTC,003ak00001QQTVLAA5,https://www.carmax.com/sell-my-car/instant-offer,SES-258105,Mobile,,tiktok,referral,ev_test_drive_weekend
WE-01239,Vehicle Detail View,2026-02-19 16:18:45.000 UTC,003ak00001QQTVtAAP,https://www.carmax.com/car/KMXKI202200167063,SES-281168,Mobile,KMXKI202200167063,email,cpc,black_friday_auto
WE-01240,Vehicle Detail View,2026-02-15 09:51:36.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/car/KMXHY202300336795,SES-408051,Desktop,KMXHY202300336795,youtube,email,trade_in_value
WE-01241,Review View,2026-04-06 22:37:11.000 UTC,003ak00001QQSPNAA5,https://www.carmax.com/warranty,SES-557068,Mobile,,bing,app_notification,certified_pre_owned
WE-01242,Page View,2026-05-15 10:34:36.000 UTC,003ak00001QQTVvAAP,https://www.carmax.com/research/compare,SES-382680,Desktop,,google,email,trade_in_value
WE-01243,Finance Calculator,2026-02-25 22:20:12.000 UTC,003ak00001QQTVhAAP,https://www.carmax.com/car/KMXSU202000574034,SES-818463,Mobile,KMXSU202000574034,carmax_app,push,summer_clearance_2026
WE-01244,Page View,2026-01-21 08:26:39.000 UTC,003ak00001QQTVHAA5,https://www.carmax.com/stores/atlanta,SES-411430,Desktop,,google,social,tax_refund_special
WE-01245,Chat Started,2026-03-19 19:30:04.000 UTC,003ak00001QQTVLAA5,https://www.carmax.com/sell-my-car/instant-offer,SES-378034,Desktop,,direct,push,loyalty_rewards
WE-01246,Page View,2026-01-21 07:44:02.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/sell-my-car,SES-692115,Tablet,,bing,display,trade_in_value
WE-01247,Page View,2026-02-01 12:40:31.000 UTC,003ak00001QQTVIAA5,https://www.carmax.com/cars/hybrid,SES-796399,Mobile,,referral,app_notification,loyalty_rewards
WE-01248,Search,2026-01-01 07:36:39.000 UTC,003ak00001QQTVqAAP,https://www.carmax.com/research/compare,SES-434854,Desktop,,twitter,social,trade_in_value
WE-01249,Page View,2026-02-06 08:24:35.000 UTC,003ak00001QQTVuAAP,https://www.carmax.com/research/compare,SES-954756,Desktop,,google,referral,black_friday_auto
WE-01250,Page View,2026-02-28 16:17:56.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/warranty,SES-280038,Mobile,,twitter,sms,ev_test_drive_weekend
WE-01251,Review View,2026-04-07 06:46:48.000 UTC,003ak00001QQTV7AAP,https://www.carmax.com/stores/charlotte,SES-502503,Mobile,,facebook,email,suv_showcase
WE-01252,Vehicle Detail View,2026-03-06 20:23:28.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/car/KMXHY202300336795,SES-624104,Mobile,KMXHY202300336795,instagram,cpc,summer_clearance_2026
WE-01253,Page View,2026-03-23 10:21:28.000 UTC,003ak00001MvUAtAAN,https://www.carmax.com/stores,SES-655084,Mobile,,instagram,organic,family_suv_event
WE-01254,Finance Calculator,2026-04-13 13:45:01.000 UTC,003ak00001QQTVYAA5,https://www.carmax.com/car/KMXMA202000784466,SES-556834,Mobile,KMXMA202000784466,instagram,sms,truck_month
WE-01255,Compare,2026-03-18 18:36:54.000 UTC,003ak00001QQTVoAAP,https://www.carmax.com/car/KMXHO202200766777,SES-418518,Mobile,KMXHO202200766777,email,organic,truck_month
WE-01256,Page View,2026-05-18 23:40:00.000 UTC,003ak00001QQTVnAAP,https://www.carmax.com/research,SES-152955,Mobile,,youtube,email,presidents_day_sale
WE-01257,Finance Calculator,2026-05-04 06:21:32.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/car/KMXHO202200625237,SES-733091,Tablet,KMXHO202200625237,twitter,referral,back_to_school_deals
WE-01258,Compare,2026-04-22 19:03:25.000 UTC,003ak00001QQTVVAA5,https://www.carmax.com/car/KMXNI202000004604,SES-546248,Desktop,KMXNI202000004604,tiktok,push,black_friday_auto
WE-01259,Vehicle Detail View,2026-04-17 16:45:38.000 UTC,003ak00001QQTVcAAP,https://www.carmax.com/car/KMXHY202300336795,SES-955100,Desktop,KMXHY202300336795,facebook,app_notification,back_to_school_deals
WE-01260,Trade-In Estimate,2026-01-25 21:49:44.000 UTC,003ak00001QQTVdAAP,https://www.carmax.com/car/KMXSU202000574034,SES-890343,Desktop,KMXSU202000574034,google,referral,cyber_monday_deals
WE-01261,Search,2026-04-18 09:58:36.000 UTC,003ak00001QQTVXAA5,https://www.carmax.com/financing/pre-qualification,SES-194586,Desktop,,facebook,sms,new_year_new_car
WE-01262,Chat Started,2026-03-22 19:31:59.000 UTC,003ak00001QQTVqAAP,https://www.carmax.com/cars/sedan,SES-337085,Mobile,,referral,email,trade_in_value
WE-01263,Vehicle Detail View,2026-03-14 20:30:10.000 UTC,003ak00001QQTVbAAP,https://www.carmax.com/car/KMXMA202200667655,SES-524335,Desktop,KMXMA202200667655,tiktok,display,family_suv_event
WE-01264,Chat Started,2026-04-04 07:53:37.000 UTC,003ak00001QQTVnAAP,https://www.carmax.com/cars/sedan,SES-533049,Desktop,,youtube,app_notification,loyalty_rewards
WE-01265,Page View,2026-05-10 10:19:03.000 UTC,003ak00001QQTVMAA5,https://www.carmax.com/warranty,SES-585635,Mobile,,instagram,referral,suv_showcase
WE-01266,Vehicle Hearted,2026-02-08 14:04:57.000 UTC,003ak00001QQTVAAA5,https://www.carmax.com/car/KMXTE202400076235,SES-791408,Tablet,KMXTE202400076235,twitter,email,tax_refund_special
WE-01267,Page View,2026-05-18 11:13:35.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/stores/atlanta,SES-608538,Mobile,,google,referral,spring_sale_2026
WE-01268,Page View,2026-01-07 08:55:11.000 UTC,003ak00001QQTVuAAP,https://www.carmax.com/stores/atlanta,SES-220332,Mobile,,twitter,display,certified_pre_owned
WE-01269,Vehicle Hearted,2026-04-28 20:33:29.000 UTC,003ak00001QQTVMAA5,https://www.carmax.com/car/KMXTE202400555985,SES-782828,Mobile,KMXTE202400555985,twitter,app_notification,loyalty_rewards
WE-01270,Search,2026-04-08 10:26:02.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/research/compare,SES-858281,Mobile,,referral,sms,tax_refund_special
WE-01271,Vehicle Hearted,2026-01-04 18:25:12.000 UTC,003ak00001QQTVmAAP,https://www.carmax.com/car/KMXME202100183489,SES-126229,Mobile,KMXME202100183489,youtube,display,memorial_day_event
WE-01272,Page View,2026-02-21 11:28:36.000 UTC,003ak00001QQO2UAAX,https://www.carmax.com/warranty,SES-611336,Desktop,,bing,social,back_to_school_deals
WE-01273,Vehicle Detail View,2026-03-14 07:26:54.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/car/KMXTO202000252953,SES-768687,Desktop,KMXTO202000252953,youtube,app_notification,ev_test_drive_weekend
WE-01274,Vehicle Hearted,2026-02-18 12:39:05.000 UTC,003ak00001QQTVuAAP,https://www.carmax.com/car/KMXHO202200224735,SES-850428,Mobile,KMXHO202200224735,twitter,social,black_friday_auto
WE-01275,Review View,2026-02-27 17:45:26.000 UTC,003ak00001QQTVwAAP,https://www.carmax.com/research/reviews,SES-642435,Mobile,,direct,social,spring_sale_2026
WE-01276,Compare,2026-05-13 09:36:11.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/car/KMXLE202000249313,SES-740765,Desktop,KMXLE202000249313,carmax_app,push,family_suv_event
WE-01277,Search,2026-04-10 10:10:25.000 UTC,003ak00001QQTVGAA5,https://www.carmax.com/stores/atlanta,SES-847370,Mobile,,referral,email,trade_in_value
WE-01278,Finance Calculator,2026-02-01 15:11:43.000 UTC,003ak00001QQSUDAA5,https://www.carmax.com/car/KMXTE202400076235,SES-894971,Desktop,KMXTE202400076235,email,display,family_suv_event
WE-01279,Page View,2026-03-15 09:46:28.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/cars/electric,SES-489723,Tablet,,google,app_notification,cyber_monday_deals
WE-01280,Vehicle Hearted,2026-02-13 20:52:02.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/car/KMXNI202400081832,SES-554205,Desktop,KMXNI202400081832,carmax_app,email,cyber_monday_deals
WE-01281,Review View,2026-04-09 09:40:26.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/research/compare,SES-984729,Mobile,,google,email,presidents_day_sale
WE-01282,Search,2026-02-04 22:54:59.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/stores/atlanta,SES-877012,Mobile,,direct,referral,back_to_school_deals
WE-01283,Search,2026-03-02 14:20:54.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/cars/sedan,SES-165631,Mobile,,facebook,email,new_year_new_car
WE-01284,Schedule Test Drive,2026-03-23 12:28:20.000 UTC,003ak00001QQTVhAAP,https://www.carmax.com/car/KMXHO202000117982,SES-379776,Desktop,KMXHO202000117982,youtube,display,first_time_buyer
WE-01285,Compare,2026-03-07 14:53:09.000 UTC,003ak00001QQTVNAA5,https://www.carmax.com/car/KMXMA202100723294,SES-113900,Mobile,KMXMA202100723294,facebook,push,suv_showcase
WE-01286,Schedule Test Drive,2026-02-06 23:35:10.000 UTC,003ak00001QQTVPAA5,https://www.carmax.com/car/KMXHO202200224735,SES-257180,Mobile,KMXHO202200224735,twitter,referral,ev_test_drive_weekend
WE-01287,Chat Started,2026-02-14 07:53:01.000 UTC,003ak00001MvUAtAAN,https://www.carmax.com/stores/richmond,SES-479775,Desktop,,facebook,sms,summer_clearance_2026
WE-01288,Finance Calculator,2026-02-26 13:27:42.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/car/KMXJE202000366982,SES-105401,Mobile,KMXJE202000366982,carmax_app,push,suv_showcase
WE-01289,Vehicle Detail View,2026-03-25 22:44:04.000 UTC,003ak00001QQTVnAAP,https://www.carmax.com/car/KMXJE202500148484,SES-680085,Tablet,KMXJE202500148484,instagram,push,ev_test_drive_weekend
WE-01290,Compare,2026-04-08 16:22:36.000 UTC,003ak00001QQTViAAP,https://www.carmax.com/car/KMXCH202300498276,SES-791349,Mobile,KMXCH202300498276,tiktok,app_notification,back_to_school_deals
WE-01291,Page View,2026-05-08 19:42:57.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/stores/atlanta,SES-801351,Mobile,,tiktok,social,first_time_buyer
WE-01292,Schedule Test Drive,2026-02-15 08:43:10.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/car/KMXSU202200445835,SES-516895,Tablet,KMXSU202200445835,twitter,display,ev_test_drive_weekend
WE-01293,Page View,2026-02-23 21:40:07.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/cars/hybrid,SES-136510,Mobile,,direct,sms,black_friday_auto
WE-01294,Page View,2026-04-09 14:20:19.000 UTC,003ak00001QQTVVAA5,https://www.carmax.com/cars/electric,SES-644074,Mobile,,direct,push,back_to_school_deals
WE-01295,Vehicle Detail View,2026-04-08 12:35:30.000 UTC,003ak00001QQTVQAA5,https://www.carmax.com/car/KMXBM202500058300,SES-379277,Mobile,KMXBM202500058300,bing,email,black_friday_auto
WE-01296,Search,2026-01-21 12:50:56.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/stores,SES-411456,Mobile,,google,push,ev_test_drive_weekend
WE-01297,Compare,2026-04-22 07:43:45.000 UTC,003ak00001QQTVsAAP,https://www.carmax.com/car/KMXMA202200667655,SES-849070,Mobile,KMXMA202200667655,referral,cpc,family_suv_event
WE-01298,Finance Calculator,2026-03-23 13:34:14.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/car/KMXME202400328459,SES-864368,Desktop,KMXME202400328459,twitter,cpc,new_year_new_car
WE-01299,Trade-In Estimate,2026-01-01 08:40:43.000 UTC,003ak00001QQTVwAAP,https://www.carmax.com/car/KMXCH202500262347,SES-345556,Mobile,KMXCH202500262347,instagram,social,certified_pre_owned
WE-01300,Page View,2026-01-20 10:46:03.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/cars/electric,SES-628914,Mobile,,instagram,referral,cyber_monday_deals
WE-01301,Page View,2026-03-20 20:50:42.000 UTC,003ak00001QQTVDAA5,https://www.carmax.com/research/compare,SES-844777,Mobile,,carmax_app,sms,new_year_new_car
WE-01302,Vehicle Hearted,2026-05-21 19:30:50.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/car/KMXCH202100525730,SES-192161,Mobile,KMXCH202100525730,referral,organic,back_to_school_deals
WE-01303,Vehicle Detail View,2026-01-01 20:55:04.000 UTC,003ak00001QQTVYAA5,https://www.carmax.com/car/KMXME202100183489,SES-301581,Mobile,KMXME202100183489,google,social,certified_pre_owned
WE-01304,Compare,2026-04-23 21:46:32.000 UTC,003ak00001QQTVYAA5,https://www.carmax.com/car/KMXJE202100774368,SES-892572,Mobile,KMXJE202100774368,tiktok,referral,trade_in_value
WE-01305,Search,2026-05-23 22:40:58.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/cars/suv,SES-794855,Mobile,,twitter,organic,loyalty_rewards
WE-01306,Page View,2026-05-01 06:53:05.000 UTC,003ak00001QQTVuAAP,https://www.carmax.com/cars,SES-763806,Mobile,,referral,push,truck_month
WE-01307,Search,2026-03-28 20:40:40.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/research/compare,SES-752961,Mobile,,youtube,cpc,tax_refund_special
WE-01308,Page View,2026-02-21 06:15:20.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/stores/charlotte,SES-210343,Mobile,,google,organic,certified_pre_owned
WE-01309,Page View,2026-03-18 06:47:41.000 UTC,003ak00001QQTVcAAP,https://www.carmax.com/warranty,SES-940537,Mobile,,carmax_app,sms,ev_test_drive_weekend
WE-01310,Vehicle Detail View,2026-04-25 20:44:30.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/car/KMXME202400328459,SES-964717,Desktop,KMXME202400328459,twitter,organic,trade_in_value
WE-01311,Page View,2026-01-03 19:44:56.000 UTC,003ak00001QQTVXAA5,https://www.carmax.com/financing/pre-qualification,SES-293936,Desktop,,instagram,app_notification,back_to_school_deals
WE-01312,Finance Calculator,2026-04-25 15:22:49.000 UTC,003ak00001QQTVDAA5,https://www.carmax.com/car/KMXNI202500356032,SES-359648,Desktop,KMXNI202500356032,referral,email,electric_vehicle_promo
WE-01313,Vehicle Hearted,2026-03-08 11:25:45.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/car/KMXLE202500604532,SES-149041,Mobile,KMXLE202500604532,twitter,organic,truck_month
WE-01314,Page View,2026-04-22 18:05:35.000 UTC,003ak00001QQTVBAA5,https://www.carmax.com/stores/atlanta,SES-252703,Mobile,,instagram,push,tax_refund_special
WE-01315,Vehicle Hearted,2026-01-22 18:17:58.000 UTC,003ak00001QQTVDAA5,https://www.carmax.com/car/KMXTE202400555985,SES-915541,Mobile,KMXTE202400555985,carmax_app,sms,black_friday_auto
WE-01316,Page View,2026-03-21 14:16:53.000 UTC,003ak00001QQTVOAA5,https://www.carmax.com/financing/pre-qualification,SES-675275,Desktop,,google,push,ev_test_drive_weekend
WE-01317,Chat Started,2026-01-14 16:25:16.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/cars/electric,SES-173777,Desktop,,referral,display,truck_month
WE-01318,Vehicle Detail View,2026-01-24 14:51:12.000 UTC,003ak00001QQTVNAA5,https://www.carmax.com/car/KMXME202300403876,SES-860638,Tablet,KMXME202300403876,referral,cpc,ev_test_drive_weekend
WE-01319,Vehicle Hearted,2026-02-01 06:27:04.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/car/KMXMA202200667655,SES-999209,Mobile,KMXMA202200667655,carmax_app,cpc,back_to_school_deals
WE-01320,Search,2026-05-14 19:13:32.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/stores/atlanta,SES-985196,Mobile,,youtube,cpc,summer_clearance_2026
WE-01321,Page View,2026-02-16 13:29:08.000 UTC,003ak00001QQTVCAA5,https://www.carmax.com/research/reviews,SES-147056,Tablet,,facebook,cpc,loyalty_rewards
WE-01322,Finance Calculator,2026-05-10 19:33:39.000 UTC,003ak00001MvUAtAAN,https://www.carmax.com/car/KMXJE202400793901,SES-242263,Desktop,KMXJE202400793901,tiktok,display,summer_clearance_2026
WE-01323,Trade-In Estimate,2026-01-25 11:36:09.000 UTC,003ak00001QQTVXAA5,https://www.carmax.com/car/KMXBM202400505836,SES-635086,Tablet,KMXBM202400505836,bing,display,suv_showcase
WE-01324,Compare,2026-03-19 06:40:57.000 UTC,003ak00001QQTVtAAP,https://www.carmax.com/car/KMXBM202400477337,SES-509402,Mobile,KMXBM202400477337,instagram,social,family_suv_event
WE-01325,Page View,2026-05-26 17:40:09.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/sell-my-car/instant-offer,SES-617136,Mobile,,google,push,new_year_new_car
WE-01326,Page View,2026-03-21 08:36:02.000 UTC,003ak00001QQSPNAA5,https://www.carmax.com/cars/coupe,SES-617597,Mobile,,facebook,sms,certified_pre_owned
WE-01327,Chat Started,2026-01-27 11:52:21.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/stores/richmond,SES-748212,Desktop,,email,referral,loyalty_rewards
