EngagementId,EventType,EventDateTime,IndividualId,PageURL,SessionId,DeviceType,VehicleVIN,UTMSource,UTMMedium,UTMCampaign
WE-EV-013814,Schedule Test Drive,2026-05-10 06:39:54.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/car/KMXHY202001704352/test-drive,SES-EV-892091,Desktop,KMXHY202001704352,carmax_app,cpc,electric_vehicle_promo
WE-EV-013815,Chat Started,2026-05-08 16:57:27.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-892091,Mobile,KMXKI201900932391,google,email,electric_vehicle_promo
WE-EV-013816,Share,2026-05-07 22:39:00.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hybrid,SES-EV-892091,Tablet,,google,display,electric_vehicle_promo
WE-EV-013817,Page View,2026-05-10 15:24:05.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/electric-cars,SES-EV-892091,Desktop,,email,social,electric_vehicle_promo
WE-EV-013818,Vehicle Detail View,2026-05-08 18:23:40.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/car/KMXHY202001704352,SES-EV-892091,Mobile,KMXHY202001704352,instagram,organic,electric_vehicle_promo
WE-EV-013819,Page View,2026-05-07 14:26:59.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/rivian,SES-EV-892091,Desktop,,email,display,electric_vehicle_promo
WE-EV-013820,Page View,2026-05-08 09:06:33.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/tesla,SES-EV-892091,Mobile,,direct,email,electric_vehicle_promo
WE-EV-013821,Page View,2026-05-08 01:29:20.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-892091,Tablet,,instagram,email,electric_vehicle_promo
WE-EV-013822,Page View,2026-05-12 06:31:27.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/electric-cars,SES-EV-892091,Mobile,KMXRI202201738740,email,email,electric_vehicle_promo
WE-EV-013823,Search,2026-05-07 11:30:34.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hybrid,SES-EV-892091,Mobile,,google,organic,electric_vehicle_promo
WE-EV-013824,Chat Started,2026-05-12 18:53:11.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-892091,Desktop,KMXTE202500929762,direct,social,electric_vehicle_promo
WE-EV-013825,Search,2026-05-07 21:53:57.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hybrid,SES-EV-892091,Mobile,KMXTE202501589303,facebook,app_notification,electric_vehicle_promo
WE-EV-013826,Page View,2026-05-08 20:17:07.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/rivian,SES-EV-892091,Tablet,,direct,cpc,electric_vehicle_promo
WE-EV-013827,Search,2026-05-09 06:34:59.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/articles/can-an-ev-fit-my-lifestyle,SES-EV-892091,Mobile,,direct,social,electric_vehicle_promo
WE-EV-013828,Search,2026-05-13 03:41:02.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/tesla,SES-EV-892091,Desktop,,google,social,electric_vehicle_promo
WE-EV-013829,Search,2026-05-10 18:04:07.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-892091,Mobile,KMXTO201901991911,facebook,email,electric_vehicle_promo
WE-EV-013830,Search,2026-05-12 13:45:29.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-892091,Tablet,KMXTE202002577410,google,app_notification,electric_vehicle_promo
WE-EV-013831,Page View,2026-05-10 18:55:21.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-892091,Mobile,,direct,organic,electric_vehicle_promo
WE-EV-013832,Search,2026-05-12 04:49:15.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-892091,Desktop,,direct,social,electric_vehicle_promo
WE-EV-013833,Page View,2026-05-08 10:29:20.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/hybrid,SES-EV-892091,Mobile,KMXTE202400555985,facebook,cpc,electric_vehicle_promo
WE-EV-013834,Save Vehicle,2026-05-07 12:14:19.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/rivian,SES-EV-892091,Desktop,KMXCH202300896936,google,email,electric_vehicle_promo
WE-EV-013835,Share,2026-05-11 21:33:54.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/rivian,SES-EV-892091,Desktop,,facebook,organic,electric_vehicle_promo
WE-EV-013836,Search,2026-05-09 11:29:20.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/electric-cars,SES-EV-892091,Tablet,KMXKI202001666994,carmax_app,social,electric_vehicle_promo
WE-EV-013837,Vehicle Detail View,2026-05-09 07:16:45.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/car/7SAYGDEE5RF789012,SES-EV-892091,Mobile,7SAYGDEE5RF789012,facebook,display,electric_vehicle_promo
WE-EV-013838,Search,2026-05-09 00:13:32.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-892091,Desktop,,instagram,organic,electric_vehicle_promo
WE-EV-013839,Get Directions,2026-05-10 22:58:35.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-892091,Desktop,,facebook,email,electric_vehicle_promo
WE-EV-013840,Vehicle Detail View,2026-05-06 12:26:15.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/car/KMXKI202001666994,SES-EV-892091,Desktop,KMXKI202001666994,email,cpc,electric_vehicle_promo
WE-EV-013841,Vehicle Detail View,2026-05-07 01:02:02.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/car/KMXRI202201738740,SES-EV-892091,Desktop,KMXRI202201738740,google,display,electric_vehicle_promo
WE-EV-013842,Page View,2026-05-09 03:36:25.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/cars/electric,SES-EV-892091,Mobile,KMXTO202001675479,instagram,social,electric_vehicle_promo
WE-EV-013843,Vehicle Detail View,2026-05-08 05:44:12.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/car/KMXHY202202717587,SES-EV-892091,Desktop,KMXHY202202717587,direct,social,electric_vehicle_promo
WE-EV-013844,Finance Application,2026-05-08 01:08:12.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/finance/apply,SES-EV-892091,Desktop,,instagram,organic,electric_vehicle_promo
WE-EV-013845,Share,2026-05-06 23:26:25.000 UTC,003ak00001MvUBqAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-892091,Mobile,,google,organic,electric_vehicle_promo
WE-EV-013846,Vehicle Detail View,2026-05-10 02:00:42.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202000824764,SES-EV-283305,Mobile,KMXTO202000824764,google,cpc,electric_vehicle_promo
WE-EV-013847,Get Directions,2026-05-08 06:26:15.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hybrid,SES-EV-283305,Desktop,,facebook,cpc,electric_vehicle_promo
WE-EV-013848,Page View,2026-05-09 11:20:35.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/rivian,SES-EV-178771,Mobile,,email,email,electric_vehicle_promo
WE-EV-013849,Chat Started,2026-05-13 02:48:57.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-283305,Desktop,,facebook,display,electric_vehicle_promo
WE-EV-013850,Page View,2026-05-11 18:03:04.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-336001,Desktop,,google,display,electric_vehicle_promo
WE-EV-013851,Vehicle Detail View,2026-05-10 02:10:54.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXCH202300896936,SES-EV-336001,Desktop,KMXCH202300896936,instagram,cpc,electric_vehicle_promo
WE-EV-013852,Page View,2026-05-10 21:42:58.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/electric-cars,SES-EV-178771,Mobile,,email,email,electric_vehicle_promo
WE-EV-013853,Search,2026-05-11 22:22:46.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-283305,Tablet,,instagram,social,electric_vehicle_promo
WE-EV-013854,Page View,2026-05-10 10:23:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-336001,Mobile,KMXTO202000824764,carmax_app,organic,electric_vehicle_promo
WE-EV-013855,Instant Offer Start,2026-05-09 17:32:27.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/sell-my-car/instant-offer,SES-EV-283305,Mobile,KMXRI202102666183,carmax_app,app_notification,electric_vehicle_promo
WE-EV-013856,Save Vehicle,2026-05-12 11:34:16.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-336001,Desktop,KMXHY202402126728,direct,display,electric_vehicle_promo
WE-EV-013857,Save Vehicle,2026-05-12 15:25:29.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-178771,Mobile,KMXTE202101509544,carmax_app,email,electric_vehicle_promo
WE-EV-013858,Page View,2026-05-08 04:16:46.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-336001,Mobile,,google,social,electric_vehicle_promo
WE-EV-013859,Page View,2026-05-06 15:53:24.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-283305,Desktop,KMXTE202501589303,instagram,display,electric_vehicle_promo
WE-EV-013860,Save Vehicle,2026-05-09 05:47:56.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-178771,Mobile,KMXHY202202717587,google,display,electric_vehicle_promo
WE-EV-013861,Page View,2026-05-06 19:32:22.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-178771,Desktop,KMXKI201900932391,email,email,electric_vehicle_promo
WE-EV-013862,Vehicle Detail View,2026-05-08 14:20:57.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXHY202001704352,SES-EV-336001,Desktop,KMXHY202001704352,carmax_app,display,electric_vehicle_promo
WE-EV-013863,Vehicle Detail View,2026-05-11 02:43:40.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXKI202500151710,SES-EV-283305,Desktop,KMXKI202500151710,facebook,organic,electric_vehicle_promo
WE-EV-013864,Vehicle Detail View,2026-05-07 09:44:46.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXRI202201738740,SES-EV-336001,Desktop,KMXRI202201738740,instagram,organic,electric_vehicle_promo
WE-EV-013865,Vehicle Detail View,2026-05-09 12:16:34.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202001675479,SES-EV-336001,Desktop,KMXTO202001675479,facebook,email,electric_vehicle_promo
WE-EV-013866,Vehicle Detail View,2026-05-12 18:06:15.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXHY202001704352,SES-EV-178771,Mobile,KMXHY202001704352,google,cpc,electric_vehicle_promo
WE-EV-013867,Vehicle Detail View,2026-05-07 18:39:40.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTE202502103138,SES-EV-178771,Mobile,KMXTE202502103138,google,organic,electric_vehicle_promo
WE-EV-013868,Page View,2026-05-12 18:31:09.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/electric-cars,SES-EV-178771,Mobile,,email,display,electric_vehicle_promo
WE-EV-013869,Search,2026-05-08 22:59:14.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-178771,Desktop,,email,display,electric_vehicle_promo
WE-EV-013870,Share,2026-05-10 19:42:16.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-178771,Mobile,,email,social,electric_vehicle_promo
WE-EV-013871,Page View,2026-05-11 00:12:16.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-283305,Desktop,,instagram,display,electric_vehicle_promo
WE-EV-013872,Finance Application,2026-05-09 07:56:51.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/finance/apply,SES-EV-336001,Desktop,KMXRI202302438677,facebook,organic,electric_vehicle_promo
WE-EV-013873,Get Directions,2026-05-12 19:35:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-283305,Mobile,2T3F1RFV0RW901234,direct,display,electric_vehicle_promo
WE-EV-013874,Page View,2026-05-10 09:51:51.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-178771,Desktop,,google,display,electric_vehicle_promo
WE-EV-013875,Page View,2026-05-07 00:10:53.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-178771,Mobile,KMXTE202100069590,direct,cpc,electric_vehicle_promo
WE-EV-013876,Vehicle Detail View,2026-05-11 03:59:28.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202501432204,SES-EV-178771,Desktop,KMXTO202501432204,google,display,electric_vehicle_promo
WE-EV-013877,Vehicle Detail View,2026-05-13 00:30:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202001675479,SES-EV-283305,Tablet,KMXTO202001675479,facebook,display,electric_vehicle_promo
WE-EV-013878,Search,2026-05-10 00:33:08.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-283305,Mobile,KMXTE202501267839,facebook,cpc,electric_vehicle_promo
WE-EV-013879,Page View,2026-05-09 17:26:55.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-178771,Desktop,,email,organic,electric_vehicle_promo
WE-EV-013880,Schedule Test Drive,2026-05-11 15:36:33.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO201901991911/test-drive,SES-EV-336001,Desktop,KMXTO201901991911,email,app_notification,electric_vehicle_promo
WE-EV-013881,Search,2026-05-06 12:16:39.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hybrid,SES-EV-178771,Mobile,,carmax_app,organic,electric_vehicle_promo
WE-EV-013882,Page View,2026-05-09 06:13:00.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-336001,Desktop,,google,app_notification,electric_vehicle_promo
WE-EV-013883,Search,2026-05-10 06:04:02.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-178771,Mobile,,facebook,social,electric_vehicle_promo
WE-EV-013884,Finance Application,2026-05-10 05:55:23.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/finance/apply,SES-EV-336001,Mobile,KMXTE202500929762,instagram,social,electric_vehicle_promo
WE-EV-013885,Search,2026-05-07 03:32:53.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-178771,Desktop,KMXTO201900906914,google,display,electric_vehicle_promo
WE-EV-013886,Vehicle Detail View,2026-05-06 23:31:14.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTE202002577410,SES-EV-336001,Mobile,KMXTE202002577410,google,organic,electric_vehicle_promo
WE-EV-013887,Save Vehicle,2026-05-09 00:07:42.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-336001,Desktop,KMXTE202100069590,email,organic,electric_vehicle_promo
WE-EV-013888,Share,2026-05-10 19:24:12.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-336001,Mobile,KMXHY202300336795,email,display,electric_vehicle_promo
WE-EV-013889,Vehicle Detail View,2026-05-07 19:52:56.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTE201901773703,SES-EV-336001,Desktop,KMXTE201901773703,direct,email,electric_vehicle_promo
WE-EV-013890,Schedule Test Drive,2026-05-11 02:37:13.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXHY202001704352/test-drive,SES-EV-336001,Desktop,KMXHY202001704352,instagram,cpc,electric_vehicle_promo
WE-EV-013891,Search,2026-05-12 09:09:24.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hybrid,SES-EV-178771,Tablet,KMXHY202400107951,carmax_app,social,electric_vehicle_promo
WE-EV-013892,Page View,2026-05-10 12:00:04.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-178771,Desktop,KMXTO202501432204,instagram,email,electric_vehicle_promo
WE-EV-013893,Search,2026-05-06 21:26:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/electric-cars,SES-EV-336001,Desktop,,facebook,cpc,electric_vehicle_promo
WE-EV-013894,Page View,2026-05-11 00:40:31.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-178771,Desktop,,carmax_app,app_notification,electric_vehicle_promo
WE-EV-013895,Vehicle Detail View,2026-05-08 20:32:21.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTE202500929762,SES-EV-178771,Mobile,KMXTE202500929762,direct,cpc,electric_vehicle_promo
WE-EV-013896,Vehicle Detail View,2026-05-10 23:31:57.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXCH202300498276,SES-EV-178771,Desktop,KMXCH202300498276,facebook,organic,electric_vehicle_promo
WE-EV-013897,Save Vehicle,2026-05-07 16:09:39.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-336001,Desktop,KMXTE202100069590,carmax_app,email,electric_vehicle_promo
WE-EV-013898,Save Vehicle,2026-05-08 00:47:40.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-283305,Tablet,KMXRI202102606844,facebook,social,electric_vehicle_promo
WE-EV-013899,Page View,2026-05-11 17:36:35.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-283305,Mobile,,carmax_app,organic,electric_vehicle_promo
WE-EV-013900,Get Directions,2026-05-09 03:39:27.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-336001,Desktop,,direct,email,electric_vehicle_promo
WE-EV-013901,Vehicle Detail View,2026-05-09 16:33:21.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXRI202102666183,SES-EV-283305,Desktop,KMXRI202102666183,instagram,email,electric_vehicle_promo
WE-EV-013902,Vehicle Detail View,2026-05-08 13:45:15.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202501432204,SES-EV-283305,Desktop,KMXTO202501432204,email,cpc,electric_vehicle_promo
WE-EV-013903,Search,2026-05-07 10:10:12.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-283305,Mobile,,google,cpc,electric_vehicle_promo
WE-EV-013904,Vehicle Detail View,2026-05-06 13:03:55.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KM8KRDAF9PU890123,SES-EV-336001,Desktop,KM8KRDAF9PU890123,google,display,electric_vehicle_promo
WE-EV-013905,Save Vehicle,2026-05-07 00:42:38.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-178771,Desktop,KMXTE202400555985,carmax_app,cpc,electric_vehicle_promo
WE-EV-013906,Page View,2026-05-09 11:59:27.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/electric-cars,SES-EV-336001,Desktop,KMXTE202500312633,google,display,electric_vehicle_promo
WE-EV-013907,Page View,2026-05-12 06:00:08.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-178771,Desktop,KMXRI202302438677,direct,organic,electric_vehicle_promo
WE-EV-013908,Share,2026-05-08 03:06:59.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/best-used-electric-cars,SES-EV-178771,Desktop,,email,social,electric_vehicle_promo
WE-EV-013909,Page View,2026-05-09 07:25:45.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/can-an-ev-fit-my-lifestyle,SES-EV-336001,Desktop,,carmax_app,organic,electric_vehicle_promo
WE-EV-013910,Share,2026-05-08 11:37:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-178771,Desktop,,google,email,electric_vehicle_promo
WE-EV-013911,Share,2026-05-09 22:05:24.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-283305,Mobile,KMXHY202300336795,google,email,electric_vehicle_promo
WE-EV-013912,Page View,2026-05-09 17:56:21.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-283305,Desktop,,instagram,email,electric_vehicle_promo
WE-EV-013913,Schedule Test Drive,2026-05-12 13:56:46.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO201900906914/test-drive,SES-EV-178771,Desktop,KMXTO201900906914,facebook,display,electric_vehicle_promo
WE-EV-013914,Page View,2026-05-07 22:17:37.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-336001,Desktop,,direct,display,electric_vehicle_promo
WE-EV-013915,Page View,2026-05-08 02:43:41.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-178771,Desktop,,email,social,electric_vehicle_promo
WE-EV-013916,Page View,2026-05-08 23:22:00.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-336001,Desktop,,email,cpc,electric_vehicle_promo
WE-EV-013917,Page View,2026-05-11 01:26:58.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/can-an-ev-fit-my-lifestyle,SES-EV-336001,Desktop,,carmax_app,organic,electric_vehicle_promo
WE-EV-013918,Vehicle Detail View,2026-05-08 18:50:24.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202000824764,SES-EV-283305,Desktop,KMXTO202000824764,instagram,app_notification,electric_vehicle_promo
WE-EV-013919,Page View,2026-05-11 15:11:33.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-283305,Mobile,,email,cpc,electric_vehicle_promo
WE-EV-013920,Page View,2026-05-12 00:55:28.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hybrid,SES-EV-178771,Desktop,,google,organic,electric_vehicle_promo
WE-EV-013921,Search,2026-05-11 16:36:47.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/can-an-ev-fit-my-lifestyle,SES-EV-178771,Mobile,,direct,cpc,electric_vehicle_promo
WE-EV-013922,Vehicle Detail View,2026-05-10 17:59:38.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO202000824764,SES-EV-178771,Tablet,KMXTO202000824764,carmax_app,display,electric_vehicle_promo
WE-EV-013923,Chat Started,2026-05-10 15:55:34.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-178771,Desktop,,google,app_notification,electric_vehicle_promo
WE-EV-013924,Search,2026-05-08 01:16:12.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/rivian,SES-EV-178771,Tablet,,email,email,electric_vehicle_promo
WE-EV-013925,Page View,2026-05-07 04:24:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hybrid,SES-EV-283305,Mobile,,facebook,display,electric_vehicle_promo
WE-EV-013926,Page View,2026-05-09 18:53:36.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/rivian,SES-EV-283305,Mobile,,google,display,electric_vehicle_promo
WE-EV-013927,Get Directions,2026-05-10 16:51:46.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-283305,Tablet,,instagram,social,electric_vehicle_promo
WE-EV-013928,Vehicle Detail View,2026-05-07 12:47:10.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXHY202202717587,SES-EV-283305,Desktop,KMXHY202202717587,carmax_app,app_notification,electric_vehicle_promo
WE-EV-013929,Vehicle Detail View,2026-05-08 11:44:31.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXHY202400107951,SES-EV-336001,Mobile,KMXHY202400107951,google,organic,electric_vehicle_promo
WE-EV-013930,Schedule Test Drive,2026-05-12 08:03:16.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTE202100069590/test-drive,SES-EV-283305,Desktop,KMXTE202100069590,direct,email,electric_vehicle_promo
WE-EV-013931,Chat Started,2026-05-08 14:54:30.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-283305,Mobile,KMXTE202002577410,carmax_app,display,electric_vehicle_promo
WE-EV-013932,Page View,2026-05-06 22:25:26.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/chevrolet/bolt-euv,SES-EV-336001,Desktop,,email,cpc,electric_vehicle_promo
WE-EV-013933,Vehicle Detail View,2026-05-11 09:29:25.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXRI202102666183,SES-EV-336001,Desktop,KMXRI202102666183,email,app_notification,electric_vehicle_promo
WE-EV-013934,Page View,2026-05-08 20:28:07.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/articles/ev-buying-guide,SES-EV-336001,Tablet,,carmax_app,display,electric_vehicle_promo
WE-EV-013935,Share,2026-05-09 23:40:00.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-336001,Desktop,,email,organic,electric_vehicle_promo
WE-EV-013936,Vehicle Detail View,2026-05-09 05:47:22.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTE202501589303,SES-EV-336001,Desktop,KMXTE202501589303,carmax_app,display,electric_vehicle_promo
WE-EV-013937,Page View,2026-05-07 00:58:21.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/tesla,SES-EV-178771,Tablet,,google,display,electric_vehicle_promo
WE-EV-013938,Page View,2026-05-10 19:50:07.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/electric-cars,SES-EV-336001,Desktop,,carmax_app,email,electric_vehicle_promo
WE-EV-013939,Vehicle Detail View,2026-05-06 13:27:54.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KMXTO201900906914,SES-EV-283305,Tablet,KMXTO201900906914,direct,email,electric_vehicle_promo
WE-EV-013940,Schedule Test Drive,2026-05-07 12:06:00.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/car/KM8KRDAF9PU890123/test-drive,SES-EV-336001,Desktop,KM8KRDAF9PU890123,instagram,app_notification,electric_vehicle_promo
WE-EV-013941,Search,2026-05-06 14:36:09.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/electric,SES-EV-336001,Tablet,,google,email,electric_vehicle_promo
WE-EV-013942,Chat Started,2026-05-11 18:52:09.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/kia/ev6,SES-EV-336001,Mobile,KMXRI202302438677,instagram,app_notification,electric_vehicle_promo
WE-EV-013943,Page View,2026-05-09 22:34:13.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/electric-cars,SES-EV-178771,Desktop,KMXKI201900932391,facebook,social,electric_vehicle_promo
WE-EV-013944,Share,2026-05-09 17:29:25.000 UTC,003ak00001MvUApAAN,https://www.carmax.com/cars/hyundai/ioniq-5,SES-EV-283305,Desktop,,facebook,app_notification,electric_vehicle_promo
